OrganizationUUID,ReportingUnitUUID,VariableSpecificCV,BeneficialUseCategory,WaterSourceUUID,MethodUUID,TimeframeStart,TimeframeEnd,DataPublicationDate,DataPublicationDOI,ReportYearCV,Amount,PopulationServed,PowerGeneratedGWh,IrrigatedAcreage,InterbasinTransferToID,InterbasinTransferFromID
UTDWRE,UT_16030002,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,26960.93162,,,,,
UTDWRE,UT_16030002,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,40680.66234,,,,,
UTDWRE,UT_16030002,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,31187.96618,,,,,
UTDWRE,UT_16030002,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,33919.57798,,,,,
UTDWRE,UT_16030003,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,13808.03043,,,,,
UTDWRE,UT_16030003,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,13023.2282,,,,,
UTDWRE,UT_16030003,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,16248.86233,,,,,
UTDWRE,UT_16030003,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,19977.80628,,,,,
UTDWRE,UT_16030003,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,23169.33324,,,,,
UTDWRE,UT_16030003,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,21960.30295,,,,,
UTDWRE,UT_16030003,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,27815.92411,,,,,
UTDWRE,UT_16030003,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,24211.36345,,,,,
UTDWRE,UT_16030003,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,24783.23914,,,,,
UTDWRE,UT_16030003,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,27651.69828,,,,,
UTDWRE,UT_16030003,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,195725.2855,,,,,
UTDWRE,UT_16030003,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,227081.9026,,,,,
UTDWRE,UT_16030003,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,221028.8222,,,,,
UTDWRE,UT_16030003,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,222490.1828,,,,,
UTDWRE,UT_16030003,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,220100.6627,,,,,
UTDWRE,UT_16030003,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,189994.292,,,,,
UTDWRE,UT_16030003,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,182600.2717,,,,,
UTDWRE,UT_16030003,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,202620.5121,,,,,
UTDWRE,UT_16030003,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,179304.0151,,,,,
UTDWRE,UT_16030003,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,169492.2707,,,,,
UTDWRE,UT_16030004,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,3003.347367,,,,,
UTDWRE,UT_16030004,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,3803.301847,,,,,
UTDWRE,UT_16030004,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,8103.271592,,,,,
UTDWRE,UT_16030004,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,5103.847854,,,,,
UTDWRE,UT_16030004,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,4803.850884,,,,,
UTDWRE,UT_16030004,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,4903.793504,,,,,
UTDWRE,UT_16030004,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,1703.57552,,,,,
UTDWRE,UT_16030004,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,8003.583889,,,,,
UTDWRE,UT_16030004,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,6403.683267,,,,,
UTDWRE,UT_16030004,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,9303.587303,,,,,
UTDWRE,UT_16030004,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,126310.1596,,,,,
UTDWRE,UT_16030004,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,140466.3019,,,,,
UTDWRE,UT_16030004,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,136043.2017,,,,,
UTDWRE,UT_16030004,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,144899.5991,,,,,
UTDWRE,UT_16030004,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,143533.1745,,,,,
UTDWRE,UT_16030004,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,123109.6454,,,,,
UTDWRE,UT_16030004,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,128837.2821,,,,,
UTDWRE,UT_16030004,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,135889.5629,,,,,
UTDWRE,UT_16030004,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,126854.3306,,,,,
UTDWRE,UT_16030004,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,155737.8969,,,,,
UTDWRE,UT_16030005,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,89633.12426,,,,,
UTDWRE,UT_16030005,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,90846.51463,,,,,
UTDWRE,UT_16030005,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,112090.1647,,,,,
UTDWRE,UT_16030005,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,125872.2177,,,,,
UTDWRE,UT_16030005,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,137659.9785,,,,,
UTDWRE,UT_16030005,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,136942.504,,,,,
UTDWRE,UT_16030005,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,93563.34034,,,,,
UTDWRE,UT_16030005,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,124396.1987,,,,,
UTDWRE,UT_16030005,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,134223.34,,,,,
UTDWRE,UT_16030005,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,154812.6309,,,,,
UTDWRE,UT_16030005,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,202866.0468,,,,,
UTDWRE,UT_16030005,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,222675.6444,,,,,
UTDWRE,UT_16030005,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,192731.0435,,,,,
UTDWRE,UT_16030005,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,183473.3927,,,,,
UTDWRE,UT_16030005,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,165971.3264,,,,,
UTDWRE,UT_16030005,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,136497.0093,,,,,
UTDWRE,UT_16030005,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,176591.0451,,,,,
UTDWRE,UT_16030005,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,205386.0107,,,,,
UTDWRE,UT_16030005,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,146312.2764,,,,,
UTDWRE,UT_16030005,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,141913.245,,,,,
UTDWRE,UT_16030006,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,112362.2808,,,,,
UTDWRE,UT_16030006,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,133293.1864,,,,,
UTDWRE,UT_16030006,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,149914.9505,,,,,
UTDWRE,UT_16030006,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,156024.6326,,,,,
UTDWRE,UT_16030006,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,152877.5463,,,,,
UTDWRE,UT_16030006,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,144705.2021,,,,,
UTDWRE,UT_16030006,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,133554.7978,,,,,
UTDWRE,UT_16030006,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,152039.0072,,,,,
UTDWRE,UT_16030006,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,146867.4209,,,,,
UTDWRE,UT_16030006,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,164524.8708,,,,,
UTDWRE,UT_16030006,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,80014.63271,,,,,
UTDWRE,UT_16030006,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,77875.51673,,,,,
UTDWRE,UT_16030006,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,44652.37538,,,,,
UTDWRE,UT_16030006,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,60687.772,,,,,
UTDWRE,UT_16030006,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,69058.91141,,,,,
UTDWRE,UT_16030006,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,55597.56913,,,,,
UTDWRE,UT_16030006,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,69053.21011,,,,,
UTDWRE,UT_16030006,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,56264.0932,,,,,
UTDWRE,UT_16030006,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,50917.1359,,,,,
UTDWRE,UT_16030006,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,33057.29923,,,,,
UTDWRE,UT_16030007,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,37797.79332,,,,,
UTDWRE,UT_16030007,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,46327.60771,,,,,
UTDWRE,UT_16030007,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,54498.65274,,,,,
UTDWRE,UT_16030007,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,51661.59532,,,,,
UTDWRE,UT_16030007,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,57844.052,,,,,
UTDWRE,UT_16030007,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,49699.99941,,,,,
UTDWRE,UT_16030007,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,38100.0005,,,,,
UTDWRE,UT_16030007,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,54900.00008,,,,,
UTDWRE,UT_16030007,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,53399.99959,,,,,
UTDWRE,UT_16030007,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,57199.99959,,,,,
UTDWRE,UT_16030007,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,72949.4218,,,,,
UTDWRE,UT_16030007,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,62533.51234,,,,,
UTDWRE,UT_16030007,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,38809.95127,,,,,
UTDWRE,UT_16030007,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,43293.3124,,,,,
UTDWRE,UT_16030007,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,53802.95026,,,,,
UTDWRE,UT_16030007,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,41343.39701,,,,,
UTDWRE,UT_16030007,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,49788.37332,,,,,
UTDWRE,UT_16030007,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,41560.5193,,,,,
UTDWRE,UT_16030007,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,38570.71588,,,,,
UTDWRE,UT_16030007,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,35213.27714,,,,,
UTDWRE,UT_16030008,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,12308.29854,,,,,
UTDWRE,UT_16030008,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,13134.04482,,,,,
UTDWRE,UT_16030008,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,13648.18927,,,,,
UTDWRE,UT_16030008,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,14473.93554,,,,,
UTDWRE,UT_16030008,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,16063.10776,,,,,
UTDWRE,UT_16030008,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,16374.71121,,,,,
UTDWRE,UT_16030008,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,13772.83065,,,,,
UTDWRE,UT_16030008,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,17636.70184,,,,,
UTDWRE,UT_16030008,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,15813.82603,,,,,
UTDWRE,UT_16030008,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,18228.74546,,,,,
UTDWRE,UT_16030008,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,467.7146156,,,,,
UTDWRE,UT_16030008,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,388.2201346,,,,,
UTDWRE,UT_16030008,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,748.989712,,,,,
UTDWRE,UT_16030008,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,1069.147864,,,,,
UTDWRE,UT_16030008,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,406.43302,,,,,
UTDWRE,UT_16030008,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,404.6773686,,,,,
UTDWRE,UT_16030008,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,460.4854888,,,,,
UTDWRE,UT_16030008,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,341.600931,,,,,
UTDWRE,UT_16030008,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,445.3404996,,,,,
UTDWRE,UT_16030008,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,197.7998184,,,,,
UTDWRE,UT_16030009,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,0,,,,,
UTDWRE,UT_16030009,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,0,,,,,
UTDWRE,UT_16030009,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,0,,,,,
UTDWRE,UT_16030009,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,0,,,,,
UTDWRE,UT_16030009,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,0,,,,,
UTDWRE,UT_16030009,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,0,,,,,
UTDWRE,UT_16030009,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,0,,,,,
UTDWRE,UT_16030009,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,0,,,,,
UTDWRE,UT_16030009,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,0,,,,,
UTDWRE,UT_16030009,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,0,,,,,
UTDWRE,UT_16030009,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,826.187645,,,,,
UTDWRE,UT_16030009,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,956.918986,,,,,
UTDWRE,UT_16030009,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,1053.17237,,,,,
UTDWRE,UT_16030009,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,987.958238,,,,,
UTDWRE,UT_16030009,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,1020.34124,,,,,
UTDWRE,UT_16030009,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,1041.1995,,,,,
UTDWRE,UT_16030009,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2011,9/30/2011,4/24/2019,,2011,978.101662,,,,,
UTDWRE,UT_16030009,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2012,9/30/2012,4/24/2019,,2012,1161.6568,,,,,
UTDWRE,UT_16030009,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2013,9/30/2013,4/24/2019,,2013,1115.2394,,,,,
UTDWRE,UT_16030009,"Withdrawal, Irrigation",Agriculture,Fresh_Surface,Withdrawal Volume Estimate,10/1/2014,9/30/2014,4/24/2019,,2014,1062.88845,,,,,
UTDWRE,UT_17040210,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2005,9/30/2005,4/24/2019,,2005,989.0348997,,,,,
UTDWRE,UT_17040210,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2006,9/30/2006,4/24/2019,,2006,1007.39837,,,,,
UTDWRE,UT_17040210,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2007,9/30/2007,4/24/2019,,2007,1162.083673,,,,,
UTDWRE,UT_17040210,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2008,9/30/2008,4/24/2019,,2008,1199.177813,,,,,
UTDWRE,UT_17040210,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2009,9/30/2009,4/24/2019,,2009,1188.613439,,,,,
UTDWRE,UT_17040210,"Withdrawal, Irrigation",Agriculture,Fresh_ground,Withdrawal Volume Estimate,10/1/2010,9/30/2010,4/24/2019,,2010,1177.271341,,,,,
