SiteNativeID,SiteName,SiteTypeCV,Longitude,Latitude,Geometry,CoordinateMethodCV,CoordinateAccuracy,GNISCodeCV,NHDMetadataID
104201,MOELLER NNT LDA WL FLD,Well Field,-104.592061,39.552059,,5107,Spotted from quarters,0.01,99999
104202,MOELLER NT DEN WL FLD,Well Field,-104.592061,39.552059,,5107,Spotted from quarters,0.01,99999
104203,MOELLER NT AR WL FLD,Well Field,-104.592061,39.552059,,5107,Spotted from quarters,0.01,99999
104204,MOELLER NT LFH WL FLD,Well Field,-104.592061,39.552059,,5107,Spotted from quarters,0.01,99999
104205,BSH TIPTON NNT DA WL FLD,Well Field,-104.526949,39.084264,,5107,Spotted from quarters,0.01,99999
104206,BSH TIPTON NT DEN WL FLD,Well Field,-104.526949,39.084264,,5107,Spotted from quarters,0.01,99999
104207,BSH TIPTON NT AR WL FLD,Well Field,-104.526949,39.084264,,5107,Spotted from quarters,0.01,99999
104208,BSH TIPTON NT LFH WL FLD,Well Field,-104.526949,39.084264,,5107,Spotted from quarters,0.01,99999
104209,TYSON NNT UDA WL FLD,Well Field,-104.634921,39.205734,,5107,Spotted from quarters,0.01,99999
104210,TYSON NT LDA WL FLD,Well Field,-104.634921,39.205734,,5107,Spotted from quarters,0.01,99999
104211,TYSON NT DEN WL FLD,Well Field,-104.634921,39.205734,,5107,Spotted from quarters,0.01,99999
104212,TYSON NT AR WL FLD,Well Field,-104.634921,39.205734,,5107,Spotted from quarters,0.01,99999
104213,TYSON NT LFH WL FLD,Well Field,-104.634921,39.205734,,5107,Spotted from quarters,0.01,99999
104214,HART/NELSON NNT UDA WL FLD,Well Field,-104.631206,39.403294,,5107,Spotted from quarters,0.01,99999
104215,HART/NELSON NT LDA WL FLD,Well Field,-104.631206,39.403294,,5107,Spotted from quarters,0.01,99999
104216,HART/NELSON NT DEN WL FLD,Well Field,-104.631206,39.403294,,5107,Spotted from quarters,0.01,99999
104217,HART/NELSON NT AR WL FLD,Well Field,-104.631206,39.403294,,5107,Spotted from quarters,0.01,99999
104218,HART/NELSON NT LFH WL FLD,Well Field,-104.631206,39.403294,,5107,Spotted from quarters,0.01,99999
104219,ROBINS NNT UDA WL FLD,Well Field,-104.621112,39.31429,,5107,Spotted from quarters,0.01,99999
104220,ROBINS NT LDA WL FLD,Well Field,-104.621112,39.31429,,5107,Spotted from quarters,0.01,99999
104221,ROBINS NT DEN WL FLD,Well Field,-104.621112,39.31429,,5107,Spotted from quarters,0.01,99999
104222,ROBINS NT AR WL FLD,Well Field,-104.621112,39.31429,,5107,Spotted from quarters,0.01,99999
104223,ROBINS NT LFH WL FLD,Well Field,-104.621112,39.31429,,5107,Spotted from quarters,0.01,99999
104224,B & D LAND CO PAR 1 NNT DEN WL FLD,Well Field,-104.550491,39.71729,,5107,Spotted from quarters,0.01,99999
104225,B & D LAND CO PAR 1 NT UAR WL FLD,Well Field,-104.550491,39.71729,,5107,Spotted from quarters,0.01,99999
104226,B & D LAND CO PAR 1 NT LAR WL FLD,Well Field,-104.550491,39.71729,,5107,Spotted from quarters,0.01,99999
104227,B & D LAND CO PAR 1 NT LFH WL FLD,Well Field,-104.550491,39.71729,,5107,Spotted from quarters,0.01,99999
104228,B & D LAND CO PAR 2 NNT 4P DEN WL FLD,Well Field,-104.546854,39.737981,,5107,Spotted from quarters,0.01,99999
104229,B & D LAND CO PAR 2 NT UAR WL FLD,Well Field,-104.546854,39.737981,,5107,Spotted from quarters,0.01,99999
104230,B & D LAND CO PAR 2 NT LAR WL FLD,Well Field,-104.546854,39.737981,,5107,Spotted from quarters,0.01,99999
104231,B & D LAND CO PAR 2 NT LFH WL FLD,Well Field,-104.546854,39.737981,,5107,Spotted from quarters,0.01,99999
104232,TAYLOR/HAINEY NNT UDA WL FLD,Well Field,-104.641287,39.459575,,5107,Spotted from quarters,0.01,99999
104233,TAYLOR/HAINEY NT LDA WL FLD,Well Field,-104.641287,39.459575,,5107,Spotted from quarters,0.01,99999
104234,TAYLOR/HAINEY NT DEN WL FLD,Well Field,-104.641287,39.459575,,5107,Spotted from quarters,0.01,99999
104235,TAYLOR/HAINEY NT AR WL FLD,Well Field,-104.641287,39.459575,,5107,Spotted from quarters,0.01,99999
104236,TAYLOR/HAINEY NT LFH WL FLD,Well Field,-104.641287,39.459575,,5107,Spotted from quarters,0.01,99999
104237,NOE NT LDA WL FLD,Well Field,-104.616486,39.278033,,5107,Spotted from quarters,0.01,99999
104238,NOE NT DEN WL FLD,Well Field,-104.616486,39.278033,,5107,Spotted from quarters,0.01,99999
104239,NOE NT AR WL FLD,Well Field,-104.616486,39.278033,,5107,Spotted from quarters,0.01,99999
104240,NOE NT LFH WL FLD,Well Field,-104.616486,39.278033,,5107,Spotted from quarters,0.01,99999
104241,RG LAND INVESTMENTS NNT UDA WL FLD,Well Field,-104.616486,39.278033,,5107,Spotted from quarters,0.01,99999
104242,LITWAK NNT UDA WL FLD,Well Field,-104.598317,39.261707,,5107,Spotted from quarters,0.01,99999
104243,DAUGHENBAUGH PAR 1 NNT UDA WL FLD,Well Field,-104.593949,39.270748,,5107,Spotted from quarters,0.01,99999
104244,DAUGHENBAUGH PAR 1 NT LDA WL FLD,Well Field,-104.593949,39.270748,,5107,Spotted from quarters,0.01,99999
104245,DAUGHENBAUGH PAR 1 NT DEN WL FLD,Well Field,-104.593949,39.270748,,5107,Spotted from quarters,0.01,99999
104246,DAUGHENBAUGH PAR 1 NT AR WL FLD,Well Field,-104.593949,39.270748,,5107,Spotted from quarters,0.01,99999
104247,DAUGHENBAUGH PAR 1 NT LFH WL FLD,Well Field,-104.593949,39.270748,,5107,Spotted from quarters,0.01,99999
104248,DAUGHENBAUGH PAR 2 NNT UDA WL FLD,Well Field,-104.634977,39.252821,,5107,Spotted from quarters,0.01,99999
104249,DAUGHENBAUGH PAR 2 NT LDA WL FLD,Well Field,-104.634977,39.252821,,5107,Spotted from quarters,0.01,99999
104250,DAUGHENBAUGH PAR 2 NT DEN WL FLD,Well Field,-104.634977,39.252821,,5107,Spotted from quarters,0.01,99999
104251,DAUGHENBAUGH PAR 2 NT AR WL FLD,Well Field,-104.634977,39.252821,,5107,Spotted from quarters,0.01,99999
104252,DAUGHENBAUGH PAR 2 NT LFH WL FLD,Well Field,-104.634977,39.252821,,5107,Spotted from quarters,0.01,99999
104253,TRAWINSKI NNT UDA WL FLD,Well Field,-104.646436,39.399787,,5107,Spotted from quarters,0.01,99999
104254,TRAWINSKI NT LDA WL FLD,Well Field,-104.646436,39.399787,,5107,Spotted from quarters,0.01,99999
104255,TRAWINSKI NT DEN WL FLD,Well Field,-104.646436,39.399787,,5107,Spotted from quarters,0.01,99999
104256,TRAWINSKI NT AR WL FLD,Well Field,-104.646436,39.399787,,5107,Spotted from quarters,0.01,99999
104257,TRAWINSKI NT LFH WL FLD,Well Field,-104.646436,39.399787,,5107,Spotted from quarters,0.01,99999
104258,WOODS NNT UDA WL FLD,Well Field,-104.632783,39.334448,,5107,Spotted from quarters,0.01,99999
104259,WOODS NT LDA WL FLD,Well Field,-104.632783,39.334448,,5107,Spotted from quarters,0.01,99999
104260,WOODS NT DEN WL FLD,Well Field,-104.632783,39.334448,,5107,Spotted from quarters,0.01,99999
104262,WOODS NT AR WL FLD,Well Field,-104.632783,39.334448,,5107,Spotted from quarters,0.01,99999
104263,WOODS NT LFH WL FLD,Well Field,-104.632783,39.334448,,5107,Spotted from quarters,0.01,99999
104264,HUNTLEY NT LDA WL FLD,Well Field,-104.643079,39.403899,,5107,Digitized,0.01,99999
104265,HUNTLEY NT DEN WL FLD,Well Field,-104.643079,39.403899,,5107,Digitized,0.01,99999
104266,HUNTLEY NT AR WL FLD,Well Field,-104.643079,39.403899,,5107,Digitized,0.01,99999
104267,HUNTLEY NT LFH WL FLD,Well Field,-104.643079,39.403899,,5107,Digitized,0.01,99999
104268,REIN/MILLER NNT DEN WL FLD,Well Field,-104.571882,39.703004,,5107,Spotted from quarters,0.01,99999
104269,REIN/MILLER NT UAR WL FLD,Well Field,-104.571882,39.703004,,5107,Spotted from quarters,0.01,99999
104270,REIN/MILLER NT LAR WL FLD,Well Field,-104.571882,39.703004,,5107,Spotted from quarters,0.01,99999
104271,REIN/MILLER NT LFH WL FLD,Well Field,-104.571882,39.703004,,5107,Spotted from quarters,0.01,99999
104272,KEY NNT UDA WL FLD,Well Field,-104.639755,39.32905,,5107,Spotted from quarters,0.01,99999
104273,KEY NT LDA WL FLD,Well Field,-104.639755,39.32905,,5107,Spotted from quarters,0.01,99999
104274,KEY NT DEN WL FLD,Well Field,-104.639755,39.32905,,5107,Spotted from quarters,0.01,99999
104275,KEY NT AR WL FLD,Well Field,-104.639755,39.32905,,5107,Spotted from quarters,0.01,99999
104276,KEY NT LFH WL FLD,Well Field,-104.639755,39.32905,,5107,Spotted from quarters,0.01,99999
104278,HINCHY NT LDA WL FLD,Well Field,-104.627614,39.410482,,5107,Spotted from quarters,0.01,99999
104279,HINCHY NT DEN WL FLD,Well Field,-104.627614,39.410482,,5107,Spotted from quarters,0.01,99999
104280,HINCHY NT AR WL FLD,Well Field,-104.627614,39.410482,,5107,Spotted from quarters,0.01,99999
104281,HINCHY NT LFH WL FLD,Well Field,-104.627614,39.410482,,5107,Spotted from quarters,0.01,99999
104282,STRATTON NNT UDA WL FLD,Well Field,-104.594707,39.522748,,5107,Spotted from quarters,0.01,99999
104283,STRATTON NNT LDA WL FLD,Well Field,-104.594707,39.522748,,5107,Spotted from quarters,0.01,99999
104284,STRATTON NT DEN WL FLD,Well Field,-104.594707,39.522748,,5107,Spotted from quarters,0.01,99999
104285,STRATTON NT AR WL FLD,Well Field,-104.594707,39.522748,,5107,Spotted from quarters,0.01,99999
104286,STRATTON NT LFH WL FLD,Well Field,-104.594707,39.522748,,5107,Spotted from quarters,0.01,99999
104287,D ALESSANDRO NNT UDA WL FLD,Well Field,-104.627693,39.40327,,5107,Spotted from quarters,0.01,99999
104288,D ALESSANDRO NT LDA WL FLD,Well Field,-104.627693,39.40327,,5107,Spotted from quarters,0.01,99999
104289,D ALESSANDRO NT DEN WL FLD,Well Field,-104.627693,39.40327,,5107,Spotted from quarters,0.01,99999
104290,D ALESSANDRO NT AR WL FLD,Well Field,-104.627693,39.40327,,5107,Spotted from quarters,0.01,99999
104291,D ALESSANDRO NT LFH WL FLD,Well Field,-104.627693,39.40327,,5107,Spotted from quarters,0.01,99999
104292,TRUJILLO NNT UDA WL FLD,Well Field,-104.591536,39.521795,,5107,Spotted from quarters,0.01,99999
104293,TRUJILLO NNT LDA WL FLD,Well Field,-104.591536,39.521795,,5107,Spotted from quarters,0.01,99999
104294,TRUJILLO NT DEN WL FLD,Well Field,-104.591536,39.521795,,5107,Spotted from quarters,0.01,99999
104295,TRUJILLO NT AR WL FLD,Well Field,-104.591536,39.521795,,5107,Spotted from quarters,0.01,99999
104296,TRUJILLO NT LFH WL FLD,Well Field,-104.591536,39.521795,,5107,Spotted from quarters,0.01,99999
104297,STACK NNT UDA WL FLD,Well Field,-104.651078,39.407081,,5107,Spotted from quarters,0.01,99999
104298,STACK NT LDA WL FLD,Well Field,-104.651078,39.407081,,5107,Spotted from quarters,0.01,99999
104299,STACK NT DEN WL FLD,Well Field,-104.651078,39.407081,,5107,Spotted from quarters,0.01,99999
104300,STACK NT AR WL FLD,Well Field,-104.651078,39.407081,,5107,Spotted from quarters,0.01,99999
104301,STACK NT LFH WL FLD,Well Field,-104.651078,39.407081,,5107,Spotted from quarters,0.01,99999
104302,DWB SMITH FARMS NNT DEN WL FLD,Well Field,-104.593015,39.877173,,5107,Spotted from quarters,0.01,99999
104303,SMITH FARMS WESTERN NNT DEN WL FLD,Well Field,-104.597919,39.866319,,5107,Spotted from quarters,0.01,99999
104304,SMITH FARMS EASTERN NNT DEN WL FLD,Well Field,-104.578778,39.866094,,5107,Spotted from quarters,0.01,99999
104305,SMITH FARMS WESTERN NT UAR WL FLD,Well Field,-104.597919,39.866319,,5107,Spotted from quarters,0.01,99999
104306,SMITH FARMS EASTERN NT UAR WL FLD,Well Field,-104.578778,39.866094,,5107,Spotted from quarters,0.01,99999
104307,SMITH FARMS WESTERN NT LAR WL FLD,Well Field,-104.597919,39.866319,,5107,Spotted from quarters,0.01,99999
104308,SMITH FARMS EASTERN NT LAR WL FLD,Well Field,-104.578778,39.866094,,5107,Spotted from quarters,0.01,99999
104309,SMITH FARMS WESTERN NT LFH WL FLD,Well Field,-104.597919,39.866319,,5107,Spotted from quarters,0.01,99999
104310,SMITH FARMS EASTERN NT LFH WL FLD,Well Field,-104.578778,39.866094,,5107,Spotted from quarters,0.01,99999
104311,LAMBERT SMITH FARMS NNT DEN WL FLD,Well Field,-104.597919,39.866319,,5107,Spotted from quarters,0.01,99999
104312,BENDER NT LDA WL FLD,Well Field,-104.627662,39.406883,,5107,Spotted from quarters,0.01,99999
104313,BENDER NT DEN WL FLD,Well Field,-104.627662,39.406883,,5107,Spotted from quarters,0.01,99999
104314,BENDER NT AR WL FLD,Well Field,-104.627662,39.406883,,5107,Spotted from quarters,0.01,99999
104315,BENDER NT LFH WL FLD,Well Field,-104.627662,39.406883,,5107,Spotted from quarters,0.01,99999
104316,ARCAMUZI NNT UDA WL FLD,Well Field,-104.584936,39.342271,,5107,Spotted from quarters,0.01,99999
104317,ARCAMUZI NT LDA WL FLD,Well Field,-104.584936,39.342271,,5107,Spotted from quarters,0.01,99999
104318,ARCAMUZI NT DEN WL FLD,Well Field,-104.584936,39.342271,,5107,Spotted from quarters,0.01,99999
104319,ARCAMUZI NT AR WL FLD,Well Field,-104.584936,39.342271,,5107,Spotted from quarters,0.01,99999
104320,ARCAMUZI NT LFH WL FLD,Well Field,-104.584936,39.342271,,5107,Spotted from quarters,0.01,99999
104321,BERRY NNT UDA WL FLD,Well Field,-104.652236,39.407995,,5107,Spotted from quarters,0.01,99999
104322,BERRY NT LDA WL FLD,Well Field,-104.652236,39.407995,,5107,Spotted from quarters,0.01,99999
104323,BERRY NT DEN WL FLD,Well Field,-104.652236,39.407995,,5107,Spotted from quarters,0.01,99999
104324,BERRY NT AR WL FLD,Well Field,-104.652236,39.407995,,5107,Spotted from quarters,0.01,99999
104325,BERRY NT LFH WL FLD,Well Field,-104.652236,39.407995,,5107,Spotted from quarters,0.01,99999
104326,PECK NT LDA WL FLD,Well Field,-104.636939,39.400726,,5107,Digitized,0.01,99999
104327,PECK NT DEN WL FLD,Well Field,-104.636939,39.400726,,5107,Digitized,0.01,99999
104328,PECK NT AR WL FLD,Well Field,-104.636939,39.400726,,5107,Digitized,0.01,99999
104329,PECK NT LFH WL FLD,Well Field,-104.636939,39.400726,,5107,Digitized,0.01,99999
104330,SHORT NNT UDA WL FLD,Well Field,-104.620736,39.397742,,5107,Spotted from quarters,0.01,99999
104331,SHORT NT DEN WL FLD,Well Field,-104.620736,39.397742,,5107,Spotted from quarters,0.01,99999
104332,SHORT NT AR WL FLD,Well Field,-104.620736,39.397742,,5107,Spotted from quarters,0.01,99999
104333,SHORT NT LFH WL FLD,Well Field,-104.620736,39.397742,,5107,Spotted from quarters,0.01,99999
104334,SWEETEN NT LDA WL FLD,Well Field,-104.651102,39.403473,,5107,Spotted from quarters,0.01,99999
104335,SWEETEN NT DEN WL FLD,Well Field,-104.651102,39.403473,,5107,Spotted from quarters,0.01,99999
104336,SWEETEN NT AR WL FLD,Well Field,-104.651102,39.403473,,5107,Spotted from quarters,0.01,99999
104337,SWEETEN NT LFH WL FLD,Well Field,-104.651102,39.403473,,5107,Spotted from quarters,0.01,99999
104338,CC OPEN A LAR WL FLD,Well Field,-104.612109,40.109416,,5107,Spotted from quarters,0.01,99999
104339,CC OPEN A LFH WL FLD,Well Field,-104.612109,40.109416,,5107,Spotted from quarters,0.01,99999
104340,PAWNEE HILLS L19 B6 F2 NT DEN WL FLD,Well Field,-104.638254,39.395184,,5107,Spotted from quarters,0.01,99999
104341,PAWNEE HILLS L19 B6 F2 NT AR WL FLD,Well Field,-104.638254,39.395184,,5107,Spotted from quarters,0.01,99999
104342,PAWNEE HILLS L19 B6 F2 NT LFH WL FLD,Well Field,-104.638254,39.395184,,5107,Spotted from quarters,0.01,99999
104343,PAWNEE HILLS L6 B9 F1 NT DEN WL FLD,Well Field,-104.640727,39.386159,,5107,Spotted from quarters,0.01,99999
104344,PAWNEE HILLS L6 B9 F1 NT AR WL FLD,Well Field,-104.640727,39.386159,,5107,Spotted from quarters,0.01,99999
104345,PAWNEE HILLS L6 B9 F1 NT LFH WL FLD,Well Field,-104.640727,39.386159,,5107,Spotted from quarters,0.01,99999
104346,PAWNEE HILLS L12 B2 F2 NT DEN WL FLD,Well Field,-104.631229,39.396951,,5107,Spotted from quarters,0.01,99999
104347,PAWNEE HILLS L12 B2 F2 NT AR WL FLD,Well Field,-104.631229,39.396951,,5107,Spotted from quarters,0.01,99999
104348,PAWNEE HILLS L12 B2 F2 NT LFH WL FLD,Well Field,-104.631229,39.396951,,5107,Spotted from quarters,0.01,99999
104349,PAWNEE HILLS L5 B8 F1 NT DEN WL FLD,Well Field,-104.643083,39.386175,,5107,Spotted from quarters,0.01,99999
104350,PAWNEE HILLS L5 B8 F1 NT AR WL FLD,Well Field,-104.643083,39.386175,,5107,Spotted from quarters,0.01,99999
104351,PAWNEE HILLS L5 B8 F1 NT LFH WL FLD,Well Field,-104.643083,39.386175,,5107,Spotted from quarters,0.01,99999
104352,PAWNEE HILLS L16 B9 F1 NT DEN WL FLD,Well Field,-104.642035,39.381666,,5107,Spotted from quarters,0.01,99999
104353,PAWNEE HILLS L16 B9 F1 NT AR WL FLD,Well Field,-104.642035,39.381666,,5107,Spotted from quarters,0.01,99999
104354,PAWNEE HILLS L16 B9 F1 NT LFH WL FLD,Well Field,-104.642035,39.381666,,5107,Spotted from quarters,0.01,99999
104355,PAWNEE HILLS L10 B1 F2 NT DEN WL FLD,Well Field,-104.633557,39.400594,,5107,Spotted from quarters,0.01,99999
104356,PAWNEE HILLS L10 B1 F2 NT AR WL FLD,Well Field,-104.633557,39.400594,,5107,Spotted from quarters,0.01,99999
104357,PAWNEE HILLS L10 B1 F2 NT LFH WL FLD,Well Field,-104.633557,39.400594,,5107,Spotted from quarters,0.01,99999
104358,PAWNEE HILLS L8 B12 F2 NT DEN WL FLD,Well Field,-104.631367,39.380673,,5107,Spotted from quarters,0.01,99999
104359,PAWNEE HILLS L8 B12 F2 NT AR WL FLD,Well Field,-104.631367,39.380673,,5107,Spotted from quarters,0.01,99999
104360,PAWNEE HILLS L8 B12 F2 NT LFH WL FLD,Well Field,-104.631367,39.380673,,5107,Spotted from quarters,0.01,99999
104361,PAWNEE HILLS L5 B12 F1 NT DEN WL FLD,Well Field,-104.63612,39.380711,,5107,Spotted from quarters,0.01,99999
104362,PAWNEE HILLS L5 B12 F1 NT AR WL FLD,Well Field,-104.63612,39.380711,,5107,Spotted from quarters,0.01,99999
104363,PAWNEE HILLS L5 B12 F1 NT LFH WL FLD,Well Field,-104.63612,39.380711,,5107,Spotted from quarters,0.01,99999
104364,PAWNEE HILLS L14 B3 F2 NT DEN WL FLD,Well Field,-104.635914,39.395168,,5107,Spotted from quarters,0.01,99999
104365,PAWNEE HILLS L14 B3 F2 NT AR WL FLD,Well Field,-104.635914,39.395168,,5107,Spotted from quarters,0.01,99999
104366,PAWNEE HILLS L14 B3 F2 NT LFH WL FLD,Well Field,-104.635914,39.395168,,5107,Spotted from quarters,0.01,99999
104367,PAWNEE HILLS L22 B6 F2 NT DEN WL FLD,Well Field,-104.640597,39.393389,,5107,Spotted from quarters,0.01,99999
104368,PAWNEE HILLS L22 B6 F2 NT AR WL FLD,Well Field,-104.640597,39.393389,,5107,Spotted from quarters,0.01,99999
104369,PAWNEE HILLS L22 B6 F2 NT LFH WL FLD,Well Field,-104.640597,39.393389,,5107,Spotted from quarters,0.01,99999
104370,PAWNEE HILLS L2 B1 F2 NT DEN WL FLD,Well Field,-104.642921,39.400659,,5107,Spotted from quarters,0.01,99999
104371,PAWNEE HILLS L2 B1 F2 NT AR WL FLD,Well Field,-104.642921,39.400659,,5107,Spotted from quarters,0.01,99999
104372,PAWNEE HILLS L2 B1 F2 NT LFH WL FLD,Well Field,-104.642921,39.400659,,5107,Spotted from quarters,0.01,99999
104373,PAWNEE HILLS L8 B2 F2 NT DEN WL FLD,Well Field,-104.631222,39.398762,,5107,Spotted from quarters,0.01,99999
104374,PAWNEE HILLS L8 B2 F2 NT AR WL FLD,Well Field,-104.631222,39.398762,,5107,Spotted from quarters,0.01,99999
104375,PAWNEE HILLS L8 B2 F2 NT LFH WL FLD,Well Field,-104.631222,39.398762,,5107,Spotted from quarters,0.01,99999
104376,PAWNEE HILLS L7 B12 F2 NT DEN WL FLD,Well Field,-104.632556,39.380682,,5107,Spotted from quarters,0.01,99999
104377,PAWNEE HILLS L7 B12 F2 NT AR WL FLD,Well Field,-104.632556,39.380682,,5107,Spotted from quarters,0.01,99999
104378,PAWNEE HILLS L7 B12 F2 NT LFH WL FLD,Well Field,-104.632556,39.380682,,5107,Spotted from quarters,0.01,99999
104379,PAWNEE HILLS L1 B8 F1 NT DEN WL FLD,Well Field,-104.642972,39.389783,,5107,Spotted from quarters,0.01,99999
104380,PAWNEE HILLS L1 B8 F1 NT AR WL FLD,Well Field,-104.642972,39.389783,,5107,Spotted from quarters,0.01,99999
104381,PAWNEE HILLS L1 B8 F1 NT LFH WL FLD,Well Field,-104.642972,39.389783,,5107,Spotted from quarters,0.01,99999
104382,PAWNEE HILLS L16 B2 F2 NT DEN WL FLD,Well Field,-104.637078,39.396992,,5107,Spotted from quarters,0.01,99999
104383,PAWNEE HILLS L16 B2 F2 NT AR WL FLD,Well Field,-104.637078,39.396992,,5107,Spotted from quarters,0.01,99999
104384,PAWNEE HILLS L16 B2 F2 NT LFH WL FLD,Well Field,-104.637078,39.396992,,5107,Spotted from quarters,0.01,99999
104385,PAWNEE HILLS L3 B10 F1 NT DEN WL FLD,Well Field,-104.63605,39.384319,,5107,Spotted from quarters,0.01,99999
104386,PAWNEE HILLS L3 B10 F1 NT AR WL FLD,Well Field,-104.63605,39.384319,,5107,Spotted from quarters,0.01,99999
104387,PAWNEE HILLS L3 B10 F1 NT LFH WL FLD,Well Field,-104.63605,39.384319,,5107,Spotted from quarters,0.01,99999
104388,PAWNEE HILLS L3 B9 F1 NT DEN WL FLD,Well Field,-104.640825,39.382555,,5107,Spotted from quarters,0.01,99999
104389,PAWNEE HILLS L3 B9 F1 NT AR WL FLD,Well Field,-104.640825,39.382555,,5107,Spotted from quarters,0.01,99999
104390,PAWNEE HILLS L3 B9 F1 NT LFH WL FLD,Well Field,-104.640825,39.382555,,5107,Spotted from quarters,0.01,99999
